английский	русский	entrusted to	поручено
английский	русский	doomsday	конец света
английский	русский	snooze button	кнопка повтора
английский	русский	at most	в большинстве
английский	русский	abrasion	истирание
английский	русский	oversimplification	упрощение
английский	русский	brunch	поздний завтрак
английский	русский	twitchy	ерзающий
английский	русский	old fashioned	старомодный
английский	русский	cannon	пушка
английский	русский	fangs	клыки
английский	русский	perp	преступник
английский	русский	converge	сходиться
английский	русский	stench of death	зловоние смерти
английский	русский	scent	нюх
английский	русский	slick	скользкий
английский	русский	lit up a candle	зажгли свечу
английский	русский	cellular	Сотовая связь
английский	русский	cellular regeneration	клеточная регенерация
английский	русский	volatile	летучий
английский	русский	dormant	бездействующий
английский	русский	decay	распад
английский	русский	conductive	проводящий
английский	русский	beacon	маяк
английский	русский	macabre	мрачный
английский	русский	abridged	сокращенный
английский	русский	approaching	приближается
русский	английский	неповоротливый	hulking
русский	английский	оживлять	animate
русский	английский	оживить	animate
английский	русский	restrain	сдерживать
английский	русский	bleed	кровоточить
английский	русский	surge	волна
английский	русский	pantry	кладовая
английский	русский	sue	Сью
английский	русский	no fuss no muss	нет суеты без шума
английский	русский	prawn	креветка
английский	русский	dome	купол
английский	русский	pitchfork	вилы
английский	русский	slowpoke	тугодум
английский	русский	defy	игнорировать
русский	английский	открыто не повиноваться	openly disobey
английский	русский	look at you go	посмотри на тебя
английский	русский	stung	ужалила
русский	английский	излишний	surplus
английский	русский	doom	гибель
английский	русский	stash away	спрятаться
английский	русский	grave mistake	серьезная ошибка
английский	русский	for a treat	для удовольствия
английский	русский	pop in	вставлять
английский	русский	frostbite	отмороженное место
английский	русский	frostbitten	отмороженный
английский	русский	commemorate	почтить память
английский	русский	demise	кончина
английский	русский	prompt	незамедлительный
английский	русский	promptly	быстро
русский	английский	свалка	dump
английский	русский	it's come to my attention	это привлекло мое внимание
английский	русский	conquest	покорение
русский	английский	завоевание	conquest
английский	русский	submerge	погружать
английский	русский	property	имущество
английский	русский	booze hag	выпивка
английский	русский	contender	соперник
английский	русский	pamphlet	брошюра
английский	русский	reckon	рассчитывать
английский	русский	amenable	поддающийся
английский	русский	slop	помои
английский	русский	slope	скат
английский	русский	perish	погибать
английский	русский	gruesomely	зверски
английский	русский	gruesome	отвратительный
английский	русский	ado	суматоха
русский	английский	производить облаву	round up
английский	русский	hideous	отвратительный
английский	русский	sham	фиктивный
русский	английский	диверсант	saboteur
английский	русский	point break	точка кипения
английский	русский	exalted	возвышенный
английский	русский	disguise	маскировать
английский	русский	sidetracked	уведен
английский	русский	i got sidetracked	я зашел в сторону
английский	русский	haze	мгла
английский	русский	undecided	нерешительный
английский	русский	famed	прославленный
английский	русский	geodetic survey	геодезическая съемка
английский	русский	strain	напряжение
английский	русский	uncharted	не отмеченный на карте
английский	русский	impose	облагать
английский	русский	adrift	дрейфовать
английский	русский	diverge	расходиться
английский	русский	mischief	несчатье
английский	русский	leadership	руководство
английский	русский	consequences	последствия
английский	русский	cast out	изгонять
английский	русский	foster parents	приемные родители
английский	русский	bold move	смелый шаг
английский	русский	haven	убежище
английский	русский	extinction	вымирание
русский	английский	вымирание	extinction
русский	английский	обиделся	offended
русский	английский	обиделся на меня	took offense at me
английский	русский	hoax	обман
русский	английский	безработный	unemployed
английский	русский	currently employed	до сих пор работаю
русский	английский	в настоящий момент	at present
английский	русский	ongoing process	идущий процесс
английский	русский	loiter	мешкать
английский	русский	bulk	насыпной
английский	русский	simultaneously	одновременно
английский	русский	oblige	обязывать
английский	русский	mauled	избитый
английский	русский	social circle	круг общения
английский	русский	rattle	погремушка
английский	русский	fancy that	вообразить, что
английский	русский	mantle	накидка
английский	русский	fundraiser	Сбор средств
английский	русский	relatively	относительно
английский	русский	squeal	визг
английский	русский	squealer	доносчик
английский	русский	agile	проворный
английский	русский	tryout	проверять
английский	русский	peak tram	пиковый трамвай
английский	русский	peak	вершина горы
английский	русский	glorified	прославлен
английский	русский	extortion	вымогательство
русский	английский	вымогательство	extortion
английский	русский	droll	чудной
английский	русский	squeeze	выжимать
английский	русский	contamination	загрязнение
английский	русский	diligence	старательность
английский	русский	reassigned	переназначен
английский	русский	obituary	некролог
английский	русский	undone	отменить
английский	русский	vigilante	линчеватель
английский	русский	whim	прихоть
английский	русский	whims	капризы
английский	русский	predicament	затруднительное положение
английский	русский	leper	прокаженный
английский	русский	chips	чипсы
английский	русский	mount the curb	установить бордюр
английский	русский	spat	размолвка
английский	русский	commissioner	уполномоченный
английский	русский	schemers	махинаторы
английский	русский	establish	установить
английский	русский	resignation	отставка
английский	русский	dump	свалка
английский	русский	dumped	сбрасывали
английский	русский	sky-high	высокое небо
русский	английский	очень высоко	very high
английский	русский	talk over	говорить
английский	русский	tally	число
английский	русский	tally up	подсчитывать
английский	русский	justify	обосновывать
английский	русский	unbiased	беспристрастный
английский	русский	prejudice	предубеждение
английский	русский	estimate	оценить
английский	русский	bewilderment	недоумение
русский	английский	сокращение штата	staff reduction
русский	английский	сокращение	reduction
английский	русский	relative	относительный
английский	русский	repulsive	отталкивающий
английский	русский	reckless	опрометчивый
английский	русский	combustible	горючий
английский	русский	made up	выдумал
английский	русский	complaint	жалоба
английский	русский	taser	электрошоковый пистолет
английский	русский	happy trails	счастливые тропы
английский	русский	parish	приход
английский	русский	unspoken things	невысказанные вещи
английский	русский	twig	прут
русский	английский	избавиться	get rid of
английский	русский	flares	факелы
русский	английский	памятный листок	memo
английский	русский	shackle	дужка
английский	русский	origin	происхождения
английский	русский	ripples	рябь
английский	русский	parlay	держать пари
английский	русский	intercepted	перехвачены
английский	русский	precisely	точно
английский	русский	assumption	предположение
английский	русский	chink	скважина
английский	русский	disembark	высаживаться
английский	русский	marginal adjustment	предельная корректировка
французский	русский	faux pas	спотыкаться
английский	русский	bare bones	голые кости
английский	русский	acquaintance	знакомство
английский	русский	surveillance	наблюдение
английский	русский	retire	выходить на пенсию
английский	русский	start off with	начинать с
английский	русский	covert	завуалированный
английский	русский	take a spin	закрутить
английский	русский	ingenious	изобретательный
английский	русский	morbid	патологический
английский	русский	to suffocate	задыхаться
английский	русский	stark	застывший
английский	русский	crucify	распинать
русский	английский	для разнообразия	for a change
русский	английский	узкая специализация	narrow specialization
русский	английский	разведывательный батальон	reconnaissance battalion
английский	русский	reconnaissance survey	разведка
английский	русский	refrain	воздерживаться
английский	русский	poking holes	дырявые отверстия
русский	английский	невежество	ignorance
русский	английский	отдельный разведывательный батальон	separate reconnaissance battalion
английский	русский	portray	изображать
английский	русский	evade	уклоняться
английский	русский	second to none	второй
русский	английский	непревзойденный	unsurpassed
английский	русский	menace	угроза
английский	русский	reinstate	восстанавливать
английский	русский	wasteland	пустошь
английский	русский	futile	бесполезный
английский	русский	sacrilege	кощунство
английский	русский	looting	мародерство
английский	русский	wield	владеть
английский	русский	hive	улей
английский	русский	enforce	обеспечивать соблюдение
английский	русский	drifter	бродяга
английский	русский	creep	ползать
английский	русский	godspeed	счастливого пути
английский	русский	inherent vice	врожденный порок
английский	русский	grounded	заземленный
английский	русский	handful	горсть
английский	русский	intersection	пересечение
английский	русский	marsupial	сумчатый
английский	русский	accuse	обвинять
латинский	русский	habeas corpus	хабеас корпус
английский	русский	rigid	жесткий
английский	русский	habeas corpus	habeas corpus
английский	русский	strive for	стремиться к
английский	русский	strive	прилагать усилия
английский	русский	famine	голод
английский	русский	scarcity	дефицит
английский	русский	upstream afford	вверх по течению
английский	русский	enhance	усилить
русский	английский	поддаться	succumb
английский	русский	slay	сражать
английский	русский	heuristic	эвристический
английский	русский	hardwired to	привязанный к
английский	русский	inhale	вдыхать
английский	русский	tangle	запутывать
русский	английский	нелепый	ridiculous
английский	русский	preposterous	нелепый
английский	русский	carnivore	плотоядное животное
английский	русский	ravenous	хищный
английский	русский	conjure	заклинать
английский	русский	sustainable	устойчивый
английский	русский	poultry	домашняя птица
английский	русский	mindset	образ мышления
английский	русский	stifle	душить
английский	русский	complexity	сложность
английский	русский	abattoir	скотобойня
английский	русский	obsolete	устарелый
русский	английский	смирение	humility
русский	английский	скромность	modesty
русский	английский	смириться	resign oneself
английский	русский	due diligence	Юридическая экспертиза
английский	русский	recoil	отдача
русский	английский	спорщик	debater
английский	русский	combatant	строевой
русский	английский	вступающий в бой	combatant
английский	русский	omnivorous	всеядный
Определить язык	английский	значение имени	meaning of the name
английский	русский	relentlessly	беспрестанно
английский	русский	ensure	обеспечивать
английский	русский	amendment	поправка
английский	русский	abridge	ограничивать
английский	русский	abridging	ограничивающего
английский	русский	peaceably assemble	мирно собирать
английский	русский	redress	возмещение
английский	русский	grievances	жалобы
английский	русский	redress of grievances	возмещение жалоб
английский	русский	the free exercise of religion	свободное осуществление религии
английский	русский	prohibit	запрещать
английский	русский	law respecting	соблюдение закона
английский	русский	unattended	без присмотра
английский	русский	smudge	мазаться
английский	русский	scrape	скрести
английский	русский	dip	падение
английский	русский	stress out	расслабиться
английский	русский	scout's honor	честь разведчика
английский	русский	sleepy head	сонная голова
английский	русский	sleepyhead	соня
английский	русский	deteriorate	ухудшать
английский	русский	spectacular	захватывающий
английский	русский	mortuary	морг
английский	русский	put some tune	добавить немного мелодии
английский	русский	gregarious	стадный
русский	английский	степь	steppe
английский	русский	intense	интенсивный
английский	русский	hairdresser	парикмахер
английский	русский	interact	взаимодействовать
английский	русский	deprive	лишать
английский	русский	plague	чума
английский	русский	astray	заблудившись
английский	русский	fluttering	вибрация
английский	русский	sustain	поддерживать
английский	русский	for the sake of	во имя
английский	русский	out of place	неуместен
английский	русский	pivotal	основной
английский	русский	pursuit	преследование
английский	русский	skedaddle	драпанье
английский	русский	tractor beam	луч трактора
английский	русский	enchanted	зачарованный
английский	русский	maul	кувалда
английский	русский	lust	похоть
английский	русский	lust for life	жажда жизни
английский	русский	denture	зубной протез
английский	русский	finite	конечный
английский	русский	stigma	стигма
английский	русский	audacious	дерзновенный
английский	русский	accolades	почестей
английский	русский	onset	начало
английский	русский	enchantment	колдовство
английский	русский	disposal	удаление
английский	русский	lit up	зажигать
английский	русский	supersede	вытеснять
английский	русский	wheatgrass	пырей
английский	русский	wheatgrass juice	сок пшеницы
английский	русский	sprinkle	кропить
английский	русский	pop off	выскакивать
английский	русский	swab	тампон
английский	русский	convicted	осужденный
английский	русский	stint	скупиться
русский	английский	определенная норма	certain norm
английский	русский	pecker	клюв
английский	русский	two-striker	два-нападающий
русский	английский	водитель-лихач	driver
английский	русский	hot rod	хотрод
английский	русский	straight convict	прямой осужденный
английский	русский	vault floor	пол хранилища
английский	русский	money tubs	денежные ванны
английский	русский	discharged	выгружают
английский	русский	sewer system	канализация
английский	русский	skill set	набор навыков
английский	русский	unsolved	нерешенный
английский	русский	heist	ограбление
английский	русский	on a roll	в ударе
английский	русский	sat down	сел
русский	английский	уменьшение освещения	dimming
английский	русский	brownout	частичное затемнение
русский	английский	делать перерыв	take a break
английский	русский	feasible	выполнимый
английский	русский	entity	организация
английский	русский	wanderlust	страсть к путешествиям
русский	английский	инструмент правящих классов	instrument of ruling classes
русский	английский	предательство	betrayal
русский	английский	переболеть	to become ill
английский	русский	fulfillment	выполнение
английский	русский	give away	отдавать
русский	английский	подразумевает под собой	implies by itself
русский	английский	раскрыть потенциал	to unlock the potential
английский	русский	to unlock the potential	раскрыть потенциал
английский	русский	fine line	тонкая грань
английский	русский	to pay tribute to	отдать должное
английский	русский	miraculous	чудотворный
русский	английский	напористый	assertive
английский	русский	dumping	демпинг
русский	английский	сваливание в отвал	dumping
английский	русский	deck	колода
английский	русский	establishment	создание
английский	русский	so forth	так далее
английский	русский	and so forth	и так далее
английский	русский	in the long run	в долгосрочной перспективе
английский	русский	float	поплавок
английский	русский	you are far from stupid	вы далеки от глупых
английский	русский	on such short notice	на таком коротком уведомлении
английский	русский	wistful	задумчивый
английский	русский	antagonize	противодействовать
английский	русский	vestige	рудимент
английский	русский	preoccupied	озабоченный
английский	русский	tower over	возвышаются над
русский	английский	быть выше других	be higher than others
русский	английский	раздвоение личности	split personality
английский	русский	split personality	раздвоение личности
английский	русский	magnify	увеличивать
английский	русский	labor market	рынок труда
английский	русский	submitting	предоставление
английский	русский	sophomore	второкурсник
английский	русский	vague	расплывчатый
русский	английский	горячая голова	hothead
английский	русский	unscheduled visit	внеплановый визит
английский	русский	recluse	отшельник
английский	русский	condescend	снисходить
английский	русский	trifle	мелочь
английский	русский	bloat	раздуваться
английский	русский	ferocity	свирепость
английский	русский	resurgent	возрождающийся
английский	русский	languish	томиться
английский	русский	oppression	угнетение
английский	русский	convened	созвала
английский	русский	decoy	манок
английский	русский	carnival fever	карнавальная лихорадка
английский	русский	wilderness	пустыня
английский	русский	seep out	просачиваться
русский	английский	в этой связке	in this bundle
английский	русский	bare essential	голый существенный
английский	русский	bare essentials	голые предметы первой необходимости
английский	русский	essentials	предметы первой необходимости
английский	русский	tap water	водопроводная вода
английский	русский	retention	удержание
русский	английский	поджог	arson
русский	английский	сгорел	burned down
русский	английский	мансарда	attic
русский	английский	соперник	adversary
английский	русский	foe	недоброжелатель
русский	английский	обдумывать	ponder
русский	английский	размышлять	meditate
английский	русский	quad dorm	четырехквартирный дом
русский	английский	запретила	banned
русский	английский	запрещать	forbid
английский	русский	aspire	стремиться
английский	русский	dedication	самоотверженность
английский	русский	crappy	дерьмовый
английский	русский	hustle	понуждать
английский	русский	welfare	благосостояние
английский	русский	lurk	таиться
английский	русский	misconception	неправильное представление
английский	русский	depleted	обедненный
английский	русский	diagnosis	диагностика
английский	русский	ancestor	предок
английский	русский	anxiety	тревожность
английский	русский	narrative	повествовательный
русский	английский	я не работал последние три месяца	I have not worked the last three months
английский	русский	grip	рукоятка
английский	русский	plain old java object	простой старый объект java
английский	русский	instantiate	иллюстрировать примерами
английский	русский	redundant	избыточный
английский	русский	maintenance	поддержание
английский	русский	intercept	перехват
английский	русский	plaid	плед
английский	русский	novelty seeking	поиск новизны
английский	русский	encounter	столкновение
английский	русский	pounding	удары
английский	русский	perceive	воспринимать
английский	русский	jargon-laden	жаргон нагруженные
английский	русский	terse	немногословный
английский	русский	groan	стон
английский	русский	groaning	стонущий
английский	русский	prerequisite	предпосылка
английский	русский	mock exam	пробный экзамен
английский	русский	he makes way more money	он зарабатывает больше денег
английский	русский	paste	вставить
английский	русский	append	присоединять
английский	русский	bookmark	закладка
английский	русский	malty	солодовый
английский	русский	mime	мим
английский	русский	sharpen	точить
английский	русский	mapping	отображение
английский	русский	seized	захватили
английский	русский	assertive	утвердительный
английский	русский	antler	олений рог
английский	русский	idle hands	свободные руки
английский	русский	though	хоть
английский	русский	possession	владение
английский	русский	solicitation	домогательство
английский	русский	sugar cane	сахарный тростник
английский	русский	impunity	безнаказанность
английский	русский	exemption	освобождение
русский	английский	газон	lawn
английский	русский	penchant	склонность
английский	русский	computation	вычисление
английский	русский	out of thin air	из воздуха
английский	русский	embedded	встроенный
английский	русский	i will hold you to that	я отведу вас к этому
русский	английский	держу на слове	I keep my word
английский	русский	infidelity	неверность
английский	русский	maze	лабиринт
английский	русский	archive	архив
английский	русский	in the meantime	в это время
русский	английский	военнослужащий	serviceman
русский	английский	козел отпущения	scapegoat
английский	русский	patsy	простофиля
английский	русский	altercation	перебранка
английский	русский	carriage	каретка
английский	русский	rural	сельская местность
английский	русский	flaws	недостатки
английский	русский	attitude	отношение
английский	русский	suspend	приостановить
английский	русский	less and less	меньше и меньше
английский	русский	prior	предшествующий
английский	русский	curriculum	учебный план
английский	русский	curriculum vitae	Биография \ Резюме
английский	русский	reverend	почтенный
английский	русский	tucked	заправленные
английский	русский	crucial	ключевой
английский	русский	objective	задача
английский	русский	objectives	цели
английский	русский	objectives and goals	цели и задачи
английский	русский	dwell	обитать
английский	русский	sprawl	растягиваться
английский	русский	avert	предотвращать
английский	русский	avert your eyes	отвратите глаза
английский	русский	dementia	слабоумие
английский	русский	top notch	превосходный
русский	английский	кризис среднего возраста	middle age crisis
английский	русский	correspond	вести переписку
английский	русский	fine-tuned	доработаны
английский	русский	contemporary	современный
английский	русский	pesky	надоедливый
английский	русский	whip up	взбивать
английский	русский	determined	определенный
русский	английский	навязывать	impose
английский	русский	bullet point	пункт списка
английский	русский	compliant	уступчивый
русский	английский	родился на западе	born in the west
русский	английский	мириться с	put up with
английский	русский	iterative	итеративный
английский	русский	derive	выводить
английский	русский	mangle	калечить
английский	русский	loner	одиночка
английский	русский	hygiene	гигиена
английский	русский	pacing around	шагать вокруг
английский	русский	pacing	стимуляция
английский	русский	intestinal tract	кишечного тракта
английский	русский	eradicate	искоренять
английский	русский	overload	перегрузка
английский	русский	assignment	назначение
английский	русский	social climber	карьерист
английский	русский	circuit	схема
английский	русский	gasp	удушье
английский	русский	passion about	страсть к
английский	русский	cringe	съеживаться
английский	русский	in stages	поэтапно
английский	русский	enhancing	повышение
английский	русский	eerily	устрашающе
английский	русский	withhold	утаивать
английский	русский	uncontrollable	неконтролируемый
английский	русский	incompatible	несовместимый
английский	русский	resilience	упругость
английский	русский	reach out to	дотянуться к
английский	русский	predominantly	преимущественно
русский	английский	здравый смысл	common sense
английский	русский	compliant with	совместимый с
английский	русский	excessive	чрезмерное
английский	русский	excessive degree	чрезмерная степень
английский	русский	dispatch	отправка
английский	русский	guilt trip	чувство вины
русский	английский	потворствующий своим желаниям	self-indulgent
английский	русский	coverage notes	заметки
английский	русский	retrieve	извлекать
английский	русский	explicit	явный
английский	русский	virtually	фактически
английский	русский	mind-bending	галлюциногенный
английский	русский	seminate	сеять
английский	русский	shoot on sight	стрелять в глаза
русский	английский	стрелять без предупреждения	shoot without warning
английский	русский	crumble	раскрошить
английский	русский	viral	вирусный
русский	английский	коммерческая тайна	trade secret
английский	русский	rural dwellers	сельские жители
английский	русский	underdog	неудачник
английский	русский	bashful	робкий
английский	русский	infestation	заражение
русский	английский	трезвенник	teetotaler
английский	русский	non-drinker	непьющий
английский	русский	please observe silence	соблюдайте молчание
английский	русский	fudge	помадка
английский	русский	deviant	отклоняющееся
английский	русский	deviants	извращенцы
английский	русский	woozy	неустойчивый
английский	русский	faucet	кран
английский	русский	go over	переходить
английский	русский	vole	полевка
английский	русский	foolproof	несложный
русский	английский	понятный всем и каждому	foolproof
английский	русский	get laid	укладываться
английский	русский	crowbar	лом
английский	русский	gnat	комар
английский	русский	punctual	пунктуальный
английский	русский	screwdriver	отвертка
английский	русский	divvy up	расходиться
английский	русский	resent	возмущаться
английский	русский	set aside	отложить
английский	русский	wafer	вафля
английский	русский	turquoise	бирюзовый
русский	английский	бирюзовый	turquoise
английский	русский	gateway	шлюз
английский	русский	entrails	внутренности
русский	английский	закомплексованный	unsound
английский	русский	mentally retarded	умственно отсталый
английский	русский	manhood	мужественность
английский	русский	buzzkill	buzzkill
английский	русский	uncanny	сверхъестественный
русский	английский	набрать вес	To gain weight
русский	английский	насыщенный	saturated
английский	русский	furnace	печь
английский	русский	mutilate	изувечить
английский	русский	weakest link	самое слабое звено
английский	русский	crate	клеть
английский	русский	nuisance	неприятность
английский	русский	neglect	пренебрежение
английский	русский	unity	единство
английский	русский	hatch	люк
английский	русский	relished	смаковали
английский	русский	dabbled	баловался
английский	русский	dabbled in	барахтался
английский	русский	rational	рациональный
английский	русский	captivity	неволя
английский	русский	posterior	задний
английский	русский	cattle	крупный рогатый скот
английский	русский	codependent	созависимых
английский	русский	dabble	плескаться
английский	русский	purge	чистка
английский	русский	repressed memories	подавленные воспоминания
английский	русский	insincere	неискренний
английский	русский	inebriate	алкоголик
английский	русский	hedge the bets	хеджировать ставки
английский	русский	strangulation	удушение
английский	русский	bludgeoning	дубасить
английский	русский	drowning to kill	утопление, чтобы убить
английский	русский	gun ban	запрет оружия
английский	русский	bail	порука
английский	русский	mammal	млекопитающее
английский	русский	deify	обожествлять
английский	русский	cerebellum	мозжечок
английский	русский	cooped up	запертый
английский	русский	boner	глупая ошибка
английский	русский	twitch	подергивание
английский	русский	arrange	организовать
английский	русский	stoke	топить
английский	русский	promote	содействовать
английский	русский	casualties	жертвы
английский	русский	take a shit	дерьмо
английский	русский	lenient	снисходительный
английский	русский	renounce	отрекаться
английский	русский	incentive	стимул
английский	русский	dismantle	демонтировать
английский	русский	misjudge	недооценивать
английский	русский	quartering	четвертование
английский	русский	courtyard	двор
английский	русский	mohawk	мохаук
английский	русский	desecration	осквернение
английский	русский	scavenger	мусорщик
английский	русский	vanity fair	Ярмарка Тщеславия
английский	русский	vanity	суета сует
английский	русский	nourish	удобрять
английский	русский	air quotes	воздушные кавычки
английский	русский	syringe	шприц
английский	русский	huffing	пыхтя
английский	русский	enamel	эмаль
английский	русский	serum	сыворотка
английский	русский	no accounting for taste	без учета вкуса
английский	русский	far from over	далеко не все
английский	русский	menacing	угрожающий
английский	русский	gimmick	трюк
английский	русский	from thin air	из воздуха
английский	русский	to prove myself	проявить себя
английский	русский	puberty issues	проблемы полового созревания
английский	русский	disintegrate	распадаться
